rssi,timestamp,I_0,Q_0,I_1,Q_1,I_2,Q_2,I_3,Q_3,I_4,Q_4,I_5,Q_5,I_6,Q_6,I_7,Q_7,I_8,Q_8,I_9,Q_9,I_10,Q_10,I_11,Q_11,I_12,Q_12,I_13,Q_13,I_14,Q_14,I_15,Q_15,I_16,Q_16,I_17,Q_17,I_18,Q_18,I_19,Q_19,I_20,Q_20,I_21,Q_21,I_22,Q_22,I_23,Q_23,I_24,Q_24,I_25,Q_25,I_26,Q_26,I_27,Q_27,I_28,Q_28,I_29,Q_29,I_30,Q_30,I_31,Q_31,I_32,Q_32,I_33,Q_33,I_34,Q_34,I_35,Q_35,I_36,Q_36,I_37,Q_37,I_38,Q_38,I_39,Q_39,I_40,Q_40,I_41,Q_41,I_42,Q_42,I_43,Q_43,I_44,Q_44,I_45,Q_45,I_46,Q_46,I_47,Q_47,I_48,Q_48,I_49,Q_49,I_50,Q_50,I_51,Q_51,I_52,Q_52,I_53,Q_53,I_54,Q_54,I_55,Q_55,I_56,Q_56,I_57,Q_57,I_58,Q_58,I_59,Q_59,I_60,Q_60,I_61,Q_61,I_62,Q_62,I_63,Q_63
-25,1895703650,28,-64,1,0,21,20,22,22,21,23,20,23,19,23,17,23,15,21,14,19,13,17,12,14,12,12,13,10,14,9,15,7,16,7,17,7,17,8,17,8,16,9,15,10,14,10,12,10,11,10,9,9,8,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,2,14,0,14,-1,14,-1,14,-1,13,0,12,1,12,3,13,5,13,6,15,8,17,8,19,8,21,8,23,8,25,7,26,6,26,5,26,4,25,4,24,5,22,7,21,9,19,12,19,15,19
-24,1895781354,28,-64,1,0,-2,-43,-1,-44,1,-44,2,-42,4,-40,4,-38,4,-35,4,-31,2,-28,0,-26,-2,-24,-5,-24,-7,-23,-9,-24,-9,-24,-9,-25,-9,-26,-7,-26,-6,-26,-4,-25,-2,-24,-1,-22,0,-19,0,-17,0,-16,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,7,-17,9,-17,10,-16,10,-16,10,-15,10,-15,8,-15,7,-16,6,-17,6,-20,5,-23,6,-25,7,-28,9,-30,11,-32,13,-32,14,-32,15,-32,16,-31,15,-30,13,-29,11,-29,8,-29,5,-30,2,-32,0,-34
-24,1895881937,28,-64,1,0,43,-14,41,-12,38,-10,35,-8,32,-8,28,-8,25,-10,23,-12,21,-15,20,-17,20,-18,20,-19,22,-20,23,-20,24,-18,24,-16,24,-14,23,-12,21,-10,19,-8,17,-7,15,-7,13,-7,12,-8,12,-8,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,15,-1,15,-1,14,0,14,-1,14,-2,15,-4,17,-5,19,-6,22,-7,25,-7,27,-6,30,-5,31,-3,31,-2,31,0,30,0,29,1,28,0,27,-2,26,-4,26,-8,27,-11,29,-14,32,-17,36,-19,39,-20
-25,1895984351,28,-64,1,0,-19,-11,-21,-8,-23,-7,-25,-6,-27,-7,-28,-8,-28,-8,-27,-9,-26,-10,-24,-10,-22,-10,-20,-9,-18,-8,-16,-6,-15,-4,-14,-2,-14,0,-15,1,-16,2,-16,2,-17,2,-17,1,-17,0,-16,-1,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-8,-10,-8,-11,-8,-13,-7,-15,-6,-17,-5,-18,-4,-18,-3,-18,-3,-17,-3,-16,-4,-15,-5,-14,-7,-13,-10,-13,-12,-13,-15,-15,-17,-16,-19,-18,-19,-20,-20,-22,-19,-24,-19,-25,-18,-25,-17,-24,-16,-22,-15,-20
-25,1896086969,28,-64,1,0,32,22,28,19,26,15,25,11,24,7,25,3,27,0,29,-2,31,-3,32,-3,33,-2,33,0,33,1,31,3,29,4,26,5,23,4,20,3,18,2,16,0,15,-1,14,-3,15,-4,16,-4,17,-4,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,8,8,8,9,7,12,8,14,9,16,11,18,14,19,17,19,20,18,22,17,23,15,24,13,23,13,22,13,20,14,17,16,14,19,12,23,11,27,10,31,11,35,12,38,15,41,18,42,21,42,23
-25,1896189973,28,-64,1,0,-12,-35,-12,-36,-11,-37,-9,-37,-8,-36,-6,-34,-5,-32,-5,-30,-5,-27,-6,-24,-7,-22,-8,-20,-10,-19,-11,-19,-13,-19,-13,-19,-13,-20,-12,-20,-11,-21,-9,-21,-8,-20,-6,-19,-5,-18,-4,-16,-3,-15,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-16,2,-17,3,-17,4,-17,4,-17,4,-17,4,-16,3,-17,2,-17,1,-18,0,-20,-1,-23,-1,-25,-1,-27,0,-29,1,-31,2,-32,3,-32,4,-32,5,-31,4,-31,3,-30,2,-29,-1,-29,-4,-29,-6,-30
-52,1896328770,112,1,23,0,3,37,4,32,5,26,4,19,3,13,1,7,-2,1,-5,-4,-9,-8,-12,-12,-15,-14,-18,-15,-20,-16,-21,-15,-22,-15,-21,-14,-20,-11,-17,-9,-14,-7,-11,-5,-7,-4,-4,-2,-1,0,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,-1,-7,-3,-3,-5,1,-7,5,-9,9,-12,13,-14,16,-16,19,-18,21,-20,23,-21,24,-22,22,-21,20,-19,18,-16,15,-14,11,-9,8,-4,5,2,3,8,1,14,0,20,-1,26,-1,32,0,37,1,40
-52,1896330274,112,1,23,0,41,2,36,0,28,-1,21,-2,14,-2,8,-1,1,1,-6,4,-12,6,-15,9,-18,11,-20,14,-21,17,-22,18,-22,19,-20,19,-17,17,-14,14,-11,12,-8,9,-6,6,-3,4,0,1,2,-2,3,-4,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,10,-3,7,-6,2,-8,-2,-10,-7,-12,-12,-14,-16,-16,-20,-18,-23,-20,-27,-22,-29,-22,-30,-21,-28,-19,-25,-16,-22,-13,-19,-8,-15,-3,-10,3,-6,10,-3,16,0,23,2,29,4,35,5,41,5,44,4
-52,1896331198,112,1,23,0,-36,-20,-32,-16,-27,-12,-20,-9,-14,-6,-7,-4,-1,-3,5,-3,11,-3,16,-5,19,-6,22,-9,24,-11,25,-12,25,-12,23,-12,20,-12,18,-12,14,-10,9,-7,5,-5,3,-4,0,-1,-3,2,-5,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,7,-7,6,-4,5,0,4,5,3,10,3,15,2,20,1,24,1,28,1,32,2,34,1,34,1,32,1,29,1,25,0,21,-2,16,-3,9,-6,3,-10,-3,-15,-9,-20,-14,-25,-18,-30,-21,-34,-23,-37,-24
-24,1896494602,28,-64,1,0,29,-2,30,-2,31,-1,31,0,31,2,29,3,27,3,24,3,22,2,20,1,17,-1,16,-2,15,-4,15,-6,16,-7,16,-8,17,-9,18,-8,18,-7,18,-6,17,-4,16,-3,15,-2,14,-1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,7,11,9,10,10,9,10,9,10,8,10,9,9,9,8,10,7,12,6,14,6,16,6,18,7,20,8,22,10,22,11,23,13,23,14,22,15,21,15,20,14,20,12,19,10,20,8,21,5,23,2
-24,1896598458,28,-64,1,0,28,9,29,10,29,11,29,12,27,12,26,13,25,12,23,12,21,10,20,9,18,8,18,6,18,4,18,3,19,2,19,2,19,2,19,3,19,4,18,5,17,5,16,6,14,6,13,7,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,8,10,9,10,10,9,10,8,10,8,10,9,10,9,10,10,9,12,9,13,9,15,10,17,11,18,12,19,14,19,15,20,16,19,17,19,18,18,18,18,18,18,17,19,16,20,14,21,12,23,11
-25,1896701103,28,-64,1,0,-30,2,-28,2,-26,3,-24,4,-22,6,-22,7,-22,9,-22,10,-23,10,-23,11,-24,10,-24,9,-24,8,-23,7,-22,6,-21,4,-20,4,-18,3,-16,3,-15,3,-14,4,-13,4,-13,4,-13,4,-14,3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-10,2,-11,2,-12,3,-13,3,-15,3,-17,3,-18,2,-20,1,-21,0,-21,-1,-21,-2,-21,-3,-21,-3,-20,-3,-20,-2,-20,-1,-20,1,-21,2,-22,4,-24,5,-26,6,-28,7,-31,6,-33,6,-34,5,-35,4
-25,1896803736,28,-64,1,0,-5,34,-3,31,-1,29,1,28,4,27,6,27,7,27,8,28,8,29,8,29,7,30,5,30,4,29,2,27,1,25,1,23,1,21,1,19,2,17,3,16,3,16,4,16,4,16,3,16,3,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,12,0,13,0,15,0,17,0,19,-1,21,-3,22,-5,23,-6,24,-8,23,-8,23,-8,22,-7,22,-6,21,-4,22,-2,23,-1,24,1,27,2,30,2,32,2,35,1,37,0,40,-2,41,-4,41
-24,1896904922,28,-64,1,0,-22,-13,-24,-11,-25,-11,-26,-11,-27,-12,-27,-13,-26,-13,-25,-14,-24,-14,-22,-14,-20,-13,-19,-12,-18,-10,-17,-8,-16,-7,-17,-5,-17,-5,-17,-4,-17,-4,-18,-4,-18,-5,-17,-6,-16,-7,-15,-8,-14,-8,-4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-11,-8,-11,-10,-11,-12,-10,-13,-10,-14,-9,-15,-8,-15,-8,-16,-8,-15,-8,-15,-9,-14,-10,-13,-11,-13,-13,-13,-15,-14,-17,-15,-19,-17,-20,-18,-20,-20,-20,-22,-20,-23,-19,-23,-19,-23,-18,-22,-18,-21,-18,-19
-24,1897110776,28,-64,1,0,-30,6,-28,10,-26,13,-26,16,-26,19,-27,20,-28,20,-30,20,-31,19,-31,18,-30,15,-29,13,-27,12,-25,11,-22,10,-19,10,-17,10,-15,11,-14,12,-13,13,-13,14,-14,14,-15,14,-16,13,-17,11,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-14,2,-16,2,-17,2,-19,2,-21,0,-23,-1,-24,-3,-25,-5,-24,-6,-24,-6,-23,-6,-22,-5,-21,-4,-21,-1,-22,1,-24,4,-27,6,-30,8,-33,9,-36,9,-38,8,-40,7,-42,5,-42,4,-41,2,-40,2
-25,1897213161,28,-64,1,0,-28,26,-28,24,-27,21,-25,18,-21,17,-18,16,-15,16,-12,16,-10,18,-8,20,-7,21,-7,23,-8,24,-10,25,-11,24,-12,23,-14,21,-14,19,-13,16,-12,14,-11,12,-9,11,-8,10,-7,10,-6,10,-2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,-12,3,-12,3,-11,3,-11,4,-11,5,-11,7,-12,9,-14,11,-16,12,-18,13,-21,12,-23,12,-25,10,-26,9,-25,8,-25,7,-23,7,-21,7,-19,9,-18,11,-16,14,-16,17,-17,21,-18,24,-21,27,-23,29
-24,1897314239,28,-64,1,0,13,19,15,18,17,18,18,18,19,19,19,20,18,20,17,20,16,20,15,19,13,19,12,17,11,16,11,14,11,12,11,10,12,9,12,9,13,8,13,9,13,10,12,11,11,11,10,12,9,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,10,5,11,5,13,4,14,3,16,2,16,1,17,0,17,0,17,0,16,1,15,2,15,4,15,5,16,7,17,8,19,10,20,10,22,10,24,10,26,9,27,8,27,8,27,7,27,7,26,8,25
-25,1897520291,28,-64,1,0,-20,30,-16,27,-11,25,-7,25,-3,26,0,27,1,28,3,30,3,32,2,33,0,33,-1,33,-3,32,-4,30,-5,27,-5,24,-4,21,-3,18,-1,16,1,15,2,15,3,15,4,16,3,17,3,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,2,-7,8,-7,10,-8,12,-9,14,-11,16,-13,18,-16,19,-18,19,-20,19,-22,18,-23,16,-23,15,-22,14,-19,13,-17,14,-15,15,-12,18,-11,21,-10,25,-10,30,-11,33,-13,36,-16,39,-18,40,-21,40,-23,39
-26,1897571632,82,32,5,0,-9,1,-8,2,-7,3,-6,4,-6,4,-6,5,-6,6,-7,6,-7,6,-7,6,-8,6,-8,5,-7,5,-7,4,-6,3,-6,3,-5,3,-4,3,-4,3,-3,3,-3,4,-3,4,-3,4,-4,4,-4,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-4,0,-4,0,-5,0,-6,0,-6,0,-7,0,-7,-1,-8,-1,-8,-2,-8,-2,-7,-3,-7,-3,-7,-2,-6,-2,-6,-1,-6,0,-7,1,-7,2,-8,2,-9,3,-10,3,-11,3,-12,3,-12,2,-12,2,-12,1
-26,1897587682,28,-64,1,0,-18,13,-15,14,-13,15,-11,17,-10,18,-10,20,-10,21,-11,21,-12,21,-13,20,-13,19,-13,18,-13,16,-12,15,-10,13,-9,12,-7,12,-6,12,-5,12,-4,12,-4,13,-4,13,-5,13,-6,13,-7,12,-2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,4,-9,5,-10,6,-12,6,-14,6,-15,6,-17,5,-18,4,-18,3,-18,2,-17,2,-16,2,-15,2,-14,4,-14,6,-14,8,-15,10,-16,12,-17,14,-19,15,-21,16,-23,16,-24,16,-25,15,-25,14,-25,13
-25,1897624664,28,-64,1,0,12,32,13,32,14,31,14,31,15,31,14,30,14,30,14,29,13,29,12,28,11,27,11,26,10,25,10,24,10,22,10,21,9,21,9,20,9,19,8,19,7,19,7,18,6,18,5,18,4,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,12,7,14,6,15,6,16,6,17,5,18,5,19,4,19,4,20,4,20,5,21,5,21,6,22,7,23,8,24,9,25,9,27,10,29,10,30,10,32,10,33,9,34,9,34,9,35,9,35,10,35
-25,1897725578,28,-64,1,0,-18,-9,-20,-7,-21,-5,-23,-5,-24,-5,-25,-5,-26,-5,-25,-6,-25,-7,-23,-8,-22,-8,-20,-8,-18,-7,-16,-6,-15,-4,-14,-2,-13,-1,-14,0,-14,1,-15,1,-15,1,-15,0,-15,-1,-15,-2,-15,-3,-4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,-9,-8,-9,-9,-10,-11,-9,-12,-9,-13,-8,-15,-8,-15,-7,-16,-6,-15,-6,-14,-6,-13,-7,-13,-9,-12,-11,-11,-13,-11,-15,-11,-17,-12,-19,-14,-20,-15,-21,-17,-21,-19,-20,-20,-20,-20,-19,-20,-18,-19,-17,-18
-26,1897826402,28,-64,1,0,18,26,20,25,22,25,23,25,24,26,24,27,23,27,22,27,20,27,18,26,16,24,15,22,14,20,14,18,15,15,15,14,15,13,16,12,16,12,16,12,16,13,15,14,14,14,12,15,11,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,13,7,15,6,17,5,18,4,20,3,20,2,21,1,21,1,20,1,20,2,20,4,20,5,20,7,21,10,23,12,25,13,27,13,29,13,32,13,34,12,35,11,36,11,36,10,35,10,33,11,32
-26,1897926923,28,-64,1,0,-27,-12,-29,-10,-30,-9,-32,-8,-33,-9,-33,-9,-33,-10,-32,-11,-31,-11,-29,-11,-27,-11,-25,-11,-23,-9,-21,-8,-20,-6,-19,-4,-19,-2,-19,-1,-20,-1,-20,-1,-20,-2,-20,-2,-20,-3,-19,-5,-18,-6,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,-13,-9,-14,-10,-14,-12,-14,-14,-13,-15,-13,-17,-12,-18,-11,-18,-11,-17,-11,-16,-12,-15,-13,-14,-14,-14,-17,-13,-20,-14,-23,-14,-25,-16,-27,-17,-28,-20,-28,-22,-28,-24,-27,-24,-26,-24,-26,-24,-25,-23,-25,-22
-25,1898032474,28,-64,1,0,-29,25,-30,25,-31,24,-31,23,-30,21,-30,19,-28,17,-26,15,-23,15,-21,14,-18,15,-16,15,-14,17,-13,18,-13,19,-13,19,-14,19,-15,19,-16,17,-16,16,-16,15,-16,13,-15,11,-14,9,-14,8,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,1,-17,5,-17,4,-17,3,-17,2,-17,1,-16,2,-16,2,-16,4,-17,5,-18,7,-19,9,-22,10,-24,11,-26,11,-28,11,-30,10,-31,9,-32,8,-31,8,-30,7,-29,7,-28,9,-26,10,-25,13,-25,16,-25,18
-25,1898235491,28,-64,1,0,8,-5,7,-5,7,-5,6,-6,5,-6,5,-7,5,-7,5,-8,6,-8,6,-8,6,-8,6,-7,6,-7,6,-6,6,-5,5,-5,5,-4,4,-4,4,-4,3,-4,3,-4,3,-5,3,-5,3,-4,3,-4,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-3,3,-3,3,-3,3,-4,4,-4,5,-4,5,-4,6,-3,7,-3,7,-3,7,-3,7,-2,6,-2,6,-2,6,-3,5,-3,5,-4,6,-5,6,-6,7,-6,7,-7,8,-7,9,-7,10,-7,10,-7,10,-6
-25,1898344710,28,-64,1,0,4,36,4,32,6,28,8,25,10,23,13,22,15,21,17,21,19,22,19,23,19,25,18,26,16,26,13,26,11,25,9,23,8,20,7,18,7,15,7,14,8,12,9,12,10,12,10,12,10,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,2,11,3,12,4,14,5,16,5,18,4,21,3,23,1,25,0,26,-1,26,-2,25,-3,25,-3,23,-2,22,0,21,3,21,6,22,8,23,10,26,12,29,13,32,14,35,14,39,12,41,11,42
-25,1898544240,28,-64,1,0,-26,20,-28,19,-28,18,-28,16,-27,14,-25,12,-23,11,-21,10,-18,10,-15,10,-12,11,-10,12,-9,14,-9,16,-9,17,-10,18,-11,18,-12,17,-13,16,-13,14,-13,13,-12,11,-12,9,-11,8,-10,7,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-15,-2,-15,-3,-14,-4,-14,-4,-13,-4,-12,-3,-12,-2,-13,-1,-14,1,-16,3,-18,4,-20,4,-23,4,-25,3,-26,2,-27,1,-27,0,-27,-1,-25,-2,-24,-1,-22,0,-21,2,-20,4,-19,8,-20,11,-21,14
-25,1898646913,28,-64,1,0,-27,-11,-24,-10,-22,-8,-20,-5,-19,-3,-18,0,-19,2,-20,4,-21,5,-22,6,-23,5,-24,4,-24,3,-23,2,-22,1,-20,-1,-18,-1,-16,-1,-15,-1,-13,0,-12,1,-11,2,-11,3,-11,3,-12,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-8,-4,-9,-4,-10,-4,-11,-4,-13,-4,-14,-5,-16,-7,-17,-8,-18,-10,-18,-12,-17,-13,-16,-14,-15,-14,-14,-13,-14,-12,-14,-10,-15,-8,-16,-6,-18,-5,-20,-4,-23,-3,-26,-3,-29,-4,-31,-6,-32,-7,-33,-9
-25,1898747441,28,-64,1,0,-2,26,0,24,2,23,4,22,5,22,6,22,7,23,7,23,7,23,6,23,5,23,4,23,3,22,2,20,2,19,2,18,2,16,3,15,3,14,3,14,3,14,3,14,3,14,2,14,1,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,1,10,1,12,1,13,1,15,0,16,-1,17,-3,18,-4,19,-5,19,-6,18,-6,18,-6,17,-5,17,-4,17,-2,18,-1,19,1,20,2,22,2,25,2,27,1,29,0,30,-1,31,-2,31,-2,31
-59,1898776201,112,1,23,0,-30,-14,-26,-11,-20,-8,-15,-5,-9,-4,-2,-4,2,-5,5,-8,7,-11,8,-14,6,-17,4,-19,2,-21,0,-22,-3,-21,-6,-19,-9,-16,-10,-13,-9,-10,-9,-6,-9,-3,-8,0,-6,1,-3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,14,1,13,-4,13,-8,13,-13,13,-17,14,-22,14,-25,15,-28,17,-30,19,-31,21,-30,21,-29,20,-27,18,-24,15,-22,12,-19,7,-18,2,-16,-2,-18,-6,-21,-12,-22,-17,-23,-21,-26,-23,-30,-22,-31,-21
-58,1898779013,112,1,23,0,-9,-35,-9,-29,-9,-23,-7,-16,-4,-11,-1,-6,3,-3,8,-1,12,0,16,-1,18,-3,19,-4,19,-7,19,-11,17,-13,15,-14,11,-14,6,-14,3,-13,0,-12,-3,-10,-5,-7,-5,-4,-5,-1,-5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-4,15,-7,12,-10,8,-14,5,-18,3,-23,0,-27,-2,-30,-3,-34,-4,-37,-5,-40,-5,-39,-4,-37,-4,-34,-3,-31,-3,-26,-4,-21,-5,-16,-8,-11,-12,-7,-16,-4,-20,-2,-26,-2,-31,-2,-36,-3,-39,-4,-41
-58,1898779895,112,1,23,0,32,0,27,-1,21,-2,14,-3,9,-1,4,0,0,3,-3,7,-6,10,-6,13,-5,15,-3,17,-2,19,0,19,3,19,5,18,7,15,8,11,8,8,8,4,7,1,6,-1,5,-3,3,-5,2,-5,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-1,-15,-3,-12,-6,-8,-10,-5,-13,-2,-17,1,-20,3,-24,5,-28,7,-31,8,-33,8,-36,7,-36,6,-34,6,-31,6,-27,6,-23,6,-19,8,-13,10,-8,14,-3,17,1,21,4,26,6,31,6,35,6,37,6
-57,1898788869,112,1,23,0,7,40,6,33,6,24,6,16,5,9,3,2,-1,-3,-5,-8,-9,-12,-13,-15,-15,-17,-17,-17,-20,-17,-22,-15,-22,-13,-21,-11,-20,-8,-18,-5,-15,-2,-12,1,-9,3,-6,5,-3,6,0,6,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-13,1,-11,-2,-7,-7,-2,-12,2,-17,7,-21,11,-25,15,-28,18,-31,21,-34,23,-36,24,-35,23,-32,21,-28,19,-24,16,-19,12,-13,8,-6,6,1,3,9,2,16,2,25,4,31,5,37,5,43,6,47
-72,1898798672,111,-15,22,0,-42,-9,-37,-9,-26,-7,-19,-4,-20,-2,-17,2,-7,7,-4,11,-10,13,-10,17,-3,23,-3,27,-4,30,-2,32,-4,33,-8,33,-10,33,-8,30,-9,24,-12,22,-12,17,-8,11,-4,9,0,8,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,-1,3,-4,-2,-3,-7,-3,-13,-5,-17,-4,-20,1,-23,7,-26,10,-27,11,-28,12,-28,14,-22,15,-17,11,-10,6,-5,0,-7,-8,-8,-15,-4,-19,-3,-21,-4,-23,-5,-27,-6,-33,-11,-35,-13,-36,-8
-71,1898799977,111,-15,22,0,-11,37,-8,31,1,25,6,22,4,19,2,15,3,9,7,4,12,5,14,3,16,-2,22,-4,25,-4,25,-2,28,0,30,0,28,0,25,2,24,4,21,5,17,5,14,3,10,-1,6,-5,5,-7,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-1,0,0,-4,1,-8,3,-12,4,-15,1,-19,-3,-21,-7,-22,-9,-24,-10,-25,-10,-24,-8,-20,-11,-17,-15,-14,-12,-11,-7,-7,-2,-5,1,-3,4,-2,10,-1,17,-2,24,-7,27,-5,28,1,35,-2,41
-56,1898801522,112,1,23,0,-26,-30,-23,-25,-18,-19,-13,-12,-8,-7,-4,-2,1,3,7,6,12,8,16,10,18,11,20,11,22,11,23,10,23,8,22,6,19,5,16,3,12,1,9,-2,5,-4,2,-5,-1,-6,-3,-7,-5,-7,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-10,4,-6,5,0,6,6,7,11,8,17,8,22,8,27,8,31,8,35,7,37,7,37,6,35,4,31,3,26,2,21,1,15,-2,8,-5,1,-8,-6,-11,-13,-16,-19,-20,-25,-23,-30,-26,-34,-27,-36
-24,1898849571,28,-64,1,0,33,11,31,12,29,13,27,12,24,11,23,9,21,7,20,5,20,3,20,1,21,0,21,-1,22,-1,23,-1,24,0,23,2,22,3,21,4,19,5,17,5,15,5,14,4,12,4,12,3,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,6,9,6,9,6,9,6,10,5,11,5,13,5,15,5,17,6,18,8,19,10,20,11,20,13,20,14,19,15,18,15,18,15,17,14,17,12,18,11,19,9,21,8,24,7,27,6,30,6,32,6
-25,1898951497,28,-64,1,0,42,-27,40,-24,37,-20,32,-19,28,-18,24,-19,20,-20,17,-22,16,-24,15,-27,15,-28,15,-30,17,-30,19,-30,20,-28,21,-26,21,-23,20,-20,19,-17,17,-15,14,-13,12,-13,10,-13,9,-13,9,-13,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,14,-4,13,-5,13,-6,13,-7,13,-9,15,-12,18,-13,21,-15,25,-15,28,-15,31,-14,32,-12,33,-10,32,-8,31,-7,29,-7,27,-8,26,-10,24,-13,23,-16,23,-20,25,-25,27,-28,31,-31,35,-33,38,-34
-25,1899158587,28,-64,1,0,-24,-39,-22,-37,-20,-34,-19,-31,-18,-28,-19,-26,-20,-23,-22,-22,-23,-20,-24,-20,-25,-20,-25,-21,-25,-22,-24,-23,-22,-23,-20,-22,-18,-22,-16,-21,-14,-19,-13,-18,-12,-16,-12,-15,-12,-13,-12,-13,-12,-13,-3,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-4,-8,-13,-8,-13,-8,-13,-9,-13,-11,-14,-13,-16,-14,-17,-15,-20,-15,-23,-15,-25,-15,-27,-13,-29,-12,-30,-11,-30,-10,-29,-10,-28,-11,-27,-13,-26,-15,-25,-17,-25,-20,-26,-23,-28,-26,-29,-28,-32,-29,-35,-30,-38
-26,1899363470,28,-64,1,0,17,19,18,18,20,17,22,17,23,17,23,18,23,18,22,18,21,18,19,18,18,18,16,17,15,15,14,14,14,12,14,10,14,9,14,8,14,7,15,7,15,8,14,9,14,9,13,10,11,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,10,7,11,7,13,7,15,6,16,5,17,4,17,4,17,3,17,3,17,4,16,5,16,7,16,9,16,11,17,12,19,13,20,14,22,15,24,15,26,15,27,14,28,14,28,13,28,13,27,13,25
-24,1899467429,28,-64,1,0,-16,-27,-15,-24,-15,-21,-15,-19,-16,-17,-18,-16,-19,-15,-20,-15,-21,-15,-21,-16,-21,-16,-20,-17,-19,-17,-18,-17,-16,-17,-14,-16,-13,-15,-12,-13,-11,-12,-11,-10,-11,-10,-11,-9,-11,-9,-11,-9,-11,-10,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-7,-9,-8,-9,-9,-10,-9,-11,-10,-13,-11,-14,-11,-16,-11,-18,-10,-20,-9,-21,-8,-22,-7,-22,-7,-21,-6,-20,-7,-20,-9,-19,-11,-18,-12,-18,-15,-19,-17,-20,-19,-21,-20,-23,-21,-25,-21,-28,-20,-29,-19,-30
